counter,id,ledger_close_time,base_amount,counter_amount,base_is_seller,price_n,price_d,trade_type
SBB:GCJJT5KK5AHQOZ2P33AO2G36KJVTHSACOR3I7U4UISKDC6TMZ2BIRFSD,276244887660814337-2,2026-09-07T15:43:23Z,0.0125360,1817.9949005,True,18179949005,125360,liquidity_pool
SBB:GCJJT5KK5AHQOZ2P33AO2G36KJVTHSACOR3I7U4UISKDC6TMZ2BIRFSD,276243689364877313-2,2026-09-07T15:17:25Z,0.0117448,1695.8028326,True,16958028326,117448,liquidity_pool
SBB:GCJJT5KK5AHQOZ2P33AO2G36KJVTHSACOR3I7U4UISKDC6TMZ2BIRFSD,276239531836444673-1,2026-09-07T13:46:57Z,0.0115052,1651.1650585,False,16511650585,115052,liquidity_pool
SBB:GCJJT5KK5AHQOZ2P33AO2G36KJVTHSACOR3I7U4UISKDC6TMZ2BIRFSD,276237208259342337-2,2026-09-07T12:56:40Z,0.0188125,2714.6861476,False,27146861476,188125,liquidity_pool
SBB:GCJJT5KK5AHQOZ2P33AO2G36KJVTHSACOR3I7U4UISKDC6TMZ2BIRFSD,276237002100387841-1,2026-09-07T12:52:10Z,0.0047439,687.4671422,False,6874671422,47439,liquidity_pool
SBB:GCJJT5KK5AHQOZ2P33AO2G36KJVTHSACOR3I7U4UISKDC6TMZ2BIRFSD,276224353421504513-1,2026-09-07T08:18:59Z,0.0081650,1189.6413807,True,11896413807,81650,liquidity_pool
SEX:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237302748041217-1,2026-09-07T12:58:43Z,0.0004258,0.0019032,False,19032,4258,liquidity_pool
SEX:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276235387192705025-1,2026-09-07T12:17:11Z,0.0010378,0.0046739,False,46739,10378,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276277623901327361-1,2026-09-08T03:33:35Z,0.0084282,2.4869086,True,24869086,84282,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276277593837219841-1,2026-09-08T03:32:56Z,0.0016935,0.4954143,True,4954143,16935,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276274432740900865-5,2026-09-08T02:24:26Z,0.0039192,1.1410077,True,11410077,39192,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276274424151142401-4,2026-09-08T02:24:15Z,0.0039150,1.1322278,True,11322278,39150,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276272074803757057-1,2026-09-08T01:33:24Z,0.0052214,1.4984289,True,14984289,52214,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276272070508347393-1,2026-09-08T01:33:19Z,0.0017057,0.4866436,True,4866436,17057,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276272040444305409-1,2026-09-08T01:32:40Z,0.0017106,0.4866476,True,4866476,17106,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276271928774324225-1,2026-09-08T01:30:13Z,0.0017042,0.4834420,True,4834420,17042,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276271842875662337-1,2026-09-08T01:28:21Z,0.0017021,0.4814655,True,4814655,17021,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276267513548365825-2,2026-09-07T23:54:34Z,0.0021116,0.5953832,True,5953832,21116,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276266787698556929-1,2026-09-07T23:38:54Z,0.0010439,0.2935704,True,2935704,10439,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276266641670148097-1,2026-09-07T23:35:45Z,0.0017048,0.4783319,True,4783319,17048,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276262698889768963-1,2026-09-07T22:10:17Z,0.0010986,0.3075301,True,3075301,10986,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276262522796457985-1,2026-09-07T22:06:28Z,0.0010488,0.2930767,True,2930767,10488,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276262342407737345-1,2026-09-07T22:02:32Z,0.0017010,0.4742052,True,4742052,17010,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276261320205017091-1,2026-09-07T21:40:26Z,0.0010992,0.3057333,True,3057333,10992,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276260607240495105-1,2026-09-07T21:24:53Z,0.0010430,0.2895816,True,2895816,10430,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276260499866705921-1,2026-09-07T21:22:32Z,0.0017028,0.4716860,True,4716860,17028,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276260109024804867-1,2026-09-07T21:14:04Z,0.0011008,0.3042356,True,3042356,11008,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276253653689032705-5,2026-09-07T18:53:33Z,0.0040451,1.1139054,False,11139054,40451,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276252558472134657-1,2026-09-07T18:29:51Z,0.0016694,0.4618837,False,4618837,16694,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276250213420421121-1,2026-09-07T17:39:08Z,0.0010450,0.2897784,False,2897784,10450,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276250213420269569-1,2026-09-07T17:39:08Z,0.0016701,0.4641648,False,4641648,16701,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276249088138743809-1,2026-09-07T17:14:32Z,0.0032213,0.8989377,False,8989377,32213,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276244715861667841-3,2026-09-07T15:39:41Z,0.0094348,2.6350285,True,26350285,94348,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276243388716736513-1,2026-09-07T15:10:54Z,0.0017023,0.4710562,True,4710562,17023,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276243341472026625-1,2026-09-07T15:09:53Z,0.0017071,0.4710578,True,4710578,17071,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276243311408304129-1,2026-09-07T15:09:14Z,0.0017120,0.4710682,True,4710682,17120,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276243105249075201-1,2026-09-07T15:04:42Z,0.0017069,0.4683563,True,4683563,17069,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276243083773988865-1,2026-09-07T15:04:14Z,0.0017118,0.4683596,True,4683596,17118,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276242649983254529-1,2026-09-07T14:54:46Z,0.0085339,2.3153293,True,23153293,85339,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276242628508561409-1,2026-09-07T14:54:18Z,0.0017240,0.4638403,True,4638403,17240,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276242572673904641-1,2026-09-07T14:53:06Z,0.0017059,0.4576842,True,4576842,17059,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276242542608117761-1,2026-09-07T14:52:26Z,0.0017107,0.4576968,True,4576968,17107,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276242521134211073-1,2026-09-07T14:51:58Z,0.0017137,0.4572240,True,4572240,17137,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276242400875413505-1,2026-09-07T14:49:22Z,0.0017074,0.4542674,True,4542674,17074,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276242327860473857-1,2026-09-07T14:47:47Z,0.0017054,0.4524650,True,4524650,17054,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276241713679986689-3,2026-09-07T14:34:29Z,0.0045722,1.2068970,True,12068970,45722,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276241155333603329-1,2026-09-07T14:22:20Z,0.0014556,0.3823678,True,3823678,14556,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276240841801887745-1,2026-09-07T14:15:27Z,0.0014596,0.3825133,True,3825133,14596,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276223580328001537-3,2026-09-07T08:02:16Z,0.0022562,0.5894962,True,5894962,22562,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276222429276303361-1,2026-09-07T07:37:19Z,0.0063597,1.6571733,False,16571733,63597,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276222102859055105-1,2026-09-07T07:30:15Z,0.0010379,0.2720637,False,2720637,10379,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276219809346555905-1,2026-09-07T06:40:36Z,0.0010633,0.2791952,False,2791952,10633,liquidity_pool
SHX:GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH,276219676202676225-1,2026-09-07T06:37:45Z,0.0010414,0.2739103,False,2739103,10414,liquidity_pool
SOLARIS:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237500316434433-1,2026-09-07T13:03:01Z,0.0017011,0.0073805,False,73805,17011,liquidity_pool
SOLARIS:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237251209162753-1,2026-09-07T12:57:36Z,0.0017042,0.0074187,False,74187,17042,liquidity_pool
SOLARIS:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276235936949325825-1,2026-09-07T12:29:08Z,0.0016876,0.0073709,False,73709,16876,liquidity_pool
SOLARIS:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276220741354004482-1,2026-09-07T07:00:42Z,0.0010836,0.0047457,False,47457,10836,liquidity_pool
SSLX:GBHFGY3ZNEJWLNO4LBUKLYOCEK4V7ENEBJGPRHHX7JU47GWHBREH37UR,276251274276859905-1,2026-09-07T18:02:02Z,0.0004988,3.8096462,True,38096462,4988,liquidity_pool
SSLX:GBHFGY3ZNEJWLNO4LBUKLYOCEK4V7ENEBJGPRHHX7JU47GWHBREH37UR,276242448119046146-1,2026-09-07T14:50:23Z,0.0001199,0.9078436,True,9078436,1199,liquidity_pool
SSLX:GBHFGY3ZNEJWLNO4LBUKLYOCEK4V7ENEBJGPRHHX7JU47GWHBREH37UR,276241636370292738-1,2026-09-07T14:32:50Z,0.0001203,0.9078624,True,9078624,1203,liquidity_pool
SSLX:GBHFGY3ZNEJWLNO4LBUKLYOCEK4V7ENEBJGPRHHX7JU47GWHBREH37UR,276239875433574403-1,2026-09-07T13:54:24Z,0.0001207,0.9079001,True,9079001,1207,liquidity_pool
SSLX:GBHFGY3ZNEJWLNO4LBUKLYOCEK4V7ENEBJGPRHHX7JU47GWHBREH37UR,276239785239113730-1,2026-09-07T13:52:26Z,0.0001211,0.9079829,True,9079829,1211,liquidity_pool
SSLX:GBHFGY3ZNEJWLNO4LBUKLYOCEK4V7ENEBJGPRHHX7JU47GWHBREH37UR,276237113769693185-1,2026-09-07T12:54:35Z,0.0004329,3.2204996,True,32204996,4329,liquidity_pool
STK:GB6W5SDKRQC6VGZJ2LQOHUM5BAZRKFTAOOBBI6EZQI65WIO3K7AQZSTK,276239793829732353-1,2026-09-07T13:52:38Z,0.0004241,13.5356282,False,135356282,4241,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276278938161328129-1,2026-09-08T04:01:53Z,0.0016844,7.9639953,True,79639953,16844,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276278379815333892-1,2026-09-08T03:49:51Z,0.0009830,4.6180067,False,46180067,9830,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276267655281795076-0,2026-09-07T23:57:39Z,0.0009863,4.6614118,True,46614118,9863,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276261406104735748-1,2026-09-07T21:42:19Z,0.0009856,4.6301948,False,46301948,9856,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276259486254059524-0,2026-09-07T21:00:28Z,0.0009890,4.6741455,True,46741455,9890,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276253653689032705-4,2026-09-07T18:53:33Z,0.0040451,19.0627145,True,190627145,40451,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276244621372186625-1,2026-09-07T15:37:39Z,0.0045113,21.1552852,True,211552852,45113,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276242186126454785-1,2026-09-07T14:44:42Z,0.0051998,24.2488475,True,242488475,51998,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237637756329985-1,2026-09-07T13:05:58Z,0.0099368,46.1868014,False,461868014,99368,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276236881841278980-0,2026-09-07T12:49:33Z,0.0009871,4.6393148,True,46393148,9871,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276236752992595972-0,2026-09-07T12:46:47Z,0.0009844,4.6213974,True,46213974,9844,liquidity_pool
Shitcoinz:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276236722928177153-1,2026-09-07T12:46:09Z,0.0093379,43.7848067,False,437848067,93379,liquidity_pool
TRUMP:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276255762517737475-1,2026-09-07T19:39:28Z,0.0010965,0.0064842,True,64842,10965,liquidity_pool
TRUMP:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237311338516481-1,2026-09-07T12:58:54Z,0.0041571,0.0245265,False,245265,41571,liquidity_pool
Trinity:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237255504105473-1,2026-09-07T12:57:42Z,0.0010606,0.0005609,False,5609,10606,liquidity_pool
Trinity:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237251209535489-1,2026-09-07T12:57:36Z,0.0010465,0.0005549,False,5549,10465,liquidity_pool
Trinity:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237251209048065-1,2026-09-07T12:57:36Z,0.0017046,0.0009069,False,9069,17046,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276280531594285057-2,2026-09-08T04:36:18Z,0.0104594,0.0118191,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276278281031188481-3,2026-09-08T03:47:44Z,0.0098471,0.0111272,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276278246671605761-3,2026-09-08T03:47:00Z,0.0114853,0.0129783,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276277675440721921-2,2026-09-08T03:34:44Z,0.0231793,0.0261926,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276277619606818817-3,2026-09-08T03:33:30Z,0.0105432,0.0119138,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276277589542076417-3,2026-09-08T03:32:50Z,0.0545716,0.0616659,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276277404857561090-2,2026-09-08T03:28:49Z,0.0144897,0.0163733,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276277198699728897-2,2026-09-08T03:24:23Z,0.0099047,0.0111923,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276277172929892353-2,2026-09-08T03:23:49Z,0.0210110,0.0237424,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276277069850218497-3,2026-09-08T03:21:35Z,0.0098016,0.0110758,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276277065555582977-2,2026-09-08T03:21:30Z,0.0025895,0.0029272,False,29272,25895,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276276425605439489-3,2026-09-08T03:07:37Z,0.0104701,0.0118312,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276276288166707201-1,2026-09-08T03:04:40Z,0.0106540,0.0120390,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276276146432602113-2,2026-09-08T03:01:36Z,0.0211686,0.0239205,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276276137842384897-2,2026-09-08T03:01:25Z,0.0155456,0.0175665,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276276004699004929-2,2026-09-08T02:58:32Z,0.0640323,0.0723565,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275987519508481-2,2026-09-08T02:58:09Z,0.0640192,0.0723417,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275978928869377-1,2026-09-08T02:57:58Z,0.1507052,0.1702969,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275923094958081-1,2026-09-08T02:56:46Z,0.0167593,0.0189380,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275923094413313-1,2026-09-08T02:56:46Z,0.0105539,0.0119259,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275884440100865-3,2026-09-08T02:55:56Z,0.0172246,0.0194638,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275854375038977-1,2026-09-08T02:55:18Z,0.1277475,0.1443547,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275811424862209-1,2026-09-08T02:54:22Z,0.0168248,0.0190120,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275777065361409-3,2026-09-08T02:53:38Z,0.0156285,0.0176602,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275751295975425-3,2026-09-08T02:53:05Z,0.0649690,0.0734149,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275751295807489-1,2026-09-08T02:53:05Z,0.0016847,0.0019070,False,19070,16847,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276275704051122177-1,2026-09-08T02:52:03Z,0.0386508,0.0436754,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276268170678128642-1,2026-09-08T00:08:49Z,0.0003320,0.0003783,True,3783,3320,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276266693209890828-1,2026-09-07T23:36:53Z,0.0003332,0.0003796,True,3796,3332,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276266693209890827-1,2026-09-07T23:36:53Z,0.0003333,0.0003796,True,3796,3333,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276266693209890826-1,2026-09-07T23:36:53Z,0.0003334,0.0003796,True,3796,3334,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276266693209890825-1,2026-09-07T23:36:53Z,0.0003334,0.0003796,True,3796,3334,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276266693209890824-1,2026-09-07T23:36:53Z,0.0003335,0.0003796,True,3796,3335,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276266693209890823-1,2026-09-07T23:36:53Z,0.0003336,0.0003796,True,3796,3336,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276266693209890822-1,2026-09-07T23:36:53Z,0.0003336,0.0003796,True,3796,3336,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276266693209890817-1,2026-09-07T23:36:53Z,0.0003337,0.0003796,True,3796,3337,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276266379676852226-1,2026-09-07T23:30:07Z,0.0003341,0.0003799,True,3799,3341,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276264425466585089-2,2026-09-07T22:47:43Z,0.0169402,0.0191424,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276264021739806721-1,2026-09-07T22:38:57Z,0.0802561,0.0906894,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276263983084785665-1,2026-09-07T22:38:08Z,8.1236871,9.1797688,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276263291595911169-1,2026-09-07T22:23:07Z,0.0070257,0.0079580,False,79580,70257,liquidity_pool
